note_id,subsystem,concern,expected_behaviour,confidence,action,urgency
NOTE_2118,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2119,System,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2120,EPS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2121,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2122,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2123,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2124,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2125,System,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2126,EPS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2127,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2128,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2129,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2130,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2131,System,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2132,EPS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2133,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2134,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2135,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2136,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2137,System,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2138,EPS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2139,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2140,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2141,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2142,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2143,System,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2144,EPS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2145,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2146,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2147,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2148,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2149,System,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2150,EPS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2151,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2152,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2153,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2154,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2155,System,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2156,EPS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2157,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2158,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2159,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2160,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2161,System,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2162,EPS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2163,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2164,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2165,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2166,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2167,System,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2168,EPS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2169,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2170,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2171,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2172,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2173,System,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2174,EPS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2175,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2176,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2177,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2178,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2179,System,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2180,EPS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2181,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2182,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2183,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2184,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2185,System,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2186,EPS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2187,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2188,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2189,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2190,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2191,System,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2192,EPS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2193,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2194,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2195,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2196,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2197,System,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2198,EPS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2199,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2200,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2201,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2202,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2203,System,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2204,EPS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2205,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2206,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2207,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2208,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2209,System,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2210,EPS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2211,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2212,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2213,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2214,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2215,System,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2216,EPS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2217,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2218,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2219,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2220,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2221,System,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2222,EPS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2223,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2224,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2225,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2226,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2227,System,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2228,EPS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2229,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2230,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2231,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2232,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2233,System,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2234,EPS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2235,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2236,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2237,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2238,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2239,System,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2240,EPS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2241,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2242,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2243,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2244,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2245,System,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2246,EPS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2247,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2248,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2249,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2250,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2251,System,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2252,EPS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2253,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2254,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2255,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2256,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2257,System,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2258,EPS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2259,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2260,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2261,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2262,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2263,System,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2264,EPS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2265,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2266,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2267,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2268,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2269,System,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2270,EPS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2271,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2272,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2273,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2274,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2275,System,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2276,EPS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2277,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2278,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2279,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2280,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2281,System,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2282,EPS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2283,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2284,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2285,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2286,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2287,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2288,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2289,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2290,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2291,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2292,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2293,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2294,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2295,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2296,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2297,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2298,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2299,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2300,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2301,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2302,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2303,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2304,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2305,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2306,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2307,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2308,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2309,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2310,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2311,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2312,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2313,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2314,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2315,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2316,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2317,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2318,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2319,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2320,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2321,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2322,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2323,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2324,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2325,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2326,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2327,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2328,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2329,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2330,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2331,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2332,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2333,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2334,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2335,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2336,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2337,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2338,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2339,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2340,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2341,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2342,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2343,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2344,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2345,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2346,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2347,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2348,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2349,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2350,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2351,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2352,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2353,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2354,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2355,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2356,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2357,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2358,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2359,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2360,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2361,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2362,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2363,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2364,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2365,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2366,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2367,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2368,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2369,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2370,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2371,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2372,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2373,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2374,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2375,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2376,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2377,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2378,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2379,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2380,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2381,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2382,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2383,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2384,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2385,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2386,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2387,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2388,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2389,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2390,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2391,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2392,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2393,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2394,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2395,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2396,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2397,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2398,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2399,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2400,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2401,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2402,System,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2403,EPS,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2404,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2405,TT&C,Solar Panel Power Degradation,No,High,Monitor,Low
NOTE_2406,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2407,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2408,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2409,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2410,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2411,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2412,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2413,TT&C,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2414,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2415,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2416,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2417,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2418,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2419,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2420,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2421,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2422,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2423,TT&C,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2424,EPS,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2425,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2426,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2427,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2428,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2429,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2430,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2431,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2432,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2433,TT&C,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2434,EPS,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2435,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2436,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2437,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2438,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2439,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2440,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2441,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2442,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2443,TT&C,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2444,EPS,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2445,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2446,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2447,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2448,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2449,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2450,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2451,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2452,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2453,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2454,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2455,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2456,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2457,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2458,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2459,TT&C,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2460,EPS,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2461,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2462,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2463,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2464,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2465,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2466,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2467,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2468,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2469,TT&C,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2470,EPS,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2471,System,Safe Mode Recovery,No,High,Monitor,Medium
