mission_id,timestamp,orbit_number,type,id,description
M02,2026-07-06T03:16:00Z,75,EVENT,ground_pass,Ground pass contact established; downlink active
M02,2026-07-06T03:26:00Z,75,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M02,2026-07-06T03:45:00Z,76,EVENT,orbit_start,Start of Orbit 76
M02,2026-07-06T04:05:00Z,76,EVENT,payload_active,Scientific Payload turned ON for observation
M02,2026-07-06T04:20:00Z,76,EVENT,payload_idle,Scientific Payload idle: observation complete
M02,2026-07-06T04:48:00Z,76,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M02,2026-07-06T04:55:00Z,76,EVENT,ground_pass,Ground pass contact established; downlink active
M02,2026-07-06T05:05:00Z,76,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M02,2026-07-06T05:24:00Z,77,EVENT,orbit_start,Start of Orbit 77
M02,2026-07-06T05:44:00Z,77,EVENT,payload_active,Scientific Payload turned ON for observation
M02,2026-07-06T05:59:00Z,77,EVENT,payload_idle,Scientific Payload idle: observation complete
M02,2026-07-06T06:27:00Z,77,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M02,2026-07-06T06:34:00Z,77,EVENT,ground_pass,Ground pass contact established; downlink active
M02,2026-07-06T06:44:00Z,77,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M02,2026-07-06T07:03:00Z,78,EVENT,orbit_start,Start of Orbit 78
M02,2026-07-06T07:23:00Z,78,EVENT,payload_active,Scientific Payload turned ON for observation
M02,2026-07-06T07:38:00Z,78,EVENT,payload_idle,Scientific Payload idle: observation complete
M02,2026-07-06T08:06:00Z,78,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M02,2026-07-06T08:13:00Z,78,EVENT,ground_pass,Ground pass contact established; downlink active
M02,2026-07-06T08:23:00Z,78,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M02,2026-07-06T08:42:00Z,79,EVENT,orbit_start,Start of Orbit 79
M02,2026-07-06T09:02:00Z,79,EVENT,payload_active,Scientific Payload turned ON for observation
M02,2026-07-06T09:17:00Z,79,EVENT,payload_idle,Scientific Payload idle: observation complete
M02,2026-07-06T09:45:00Z,79,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M02,2026-07-06T09:52:00Z,79,EVENT,ground_pass,Ground pass contact established; downlink active
M02,2026-07-06T10:02:00Z,79,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M02,2026-07-06T10:21:00Z,80,EVENT,orbit_start,Start of Orbit 80
M02,2026-07-06T10:41:00Z,80,EVENT,payload_active,Scientific Payload turned ON for observation
M02,2026-07-06T10:56:00Z,80,EVENT,payload_idle,Scientific Payload idle: observation complete
M02,2026-07-06T11:24:00Z,80,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M02,2026-07-06T11:31:00Z,80,EVENT,ground_pass,Ground pass contact established; downlink active
M02,2026-07-06T11:41:00Z,80,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M02,2026-07-06T12:00:00Z,81,EVENT,orbit_start,Start of Orbit 81
M02,2026-07-06T12:20:00Z,81,EVENT,payload_active,Scientific Payload turned ON for observation
M02,2026-07-06T12:35:00Z,81,EVENT,payload_idle,Scientific Payload idle: observation complete
M02,2026-07-06T13:03:00Z,81,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M02,2026-07-06T13:10:00Z,81,EVENT,ground_pass,Ground pass contact established; downlink active
M02,2026-07-06T13:20:00Z,81,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M02,2026-07-06T13:39:00Z,82,EVENT,orbit_start,Start of Orbit 82
M02,2026-07-06T13:59:00Z,82,EVENT,payload_active,Scientific Payload turned ON for observation
M02,2026-07-06T14:14:00Z,82,EVENT,payload_idle,Scientific Payload idle: observation complete
M02,2026-07-06T14:42:00Z,82,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M02,2026-07-06T14:49:00Z,82,EVENT,ground_pass,Ground pass contact established; downlink active
M02,2026-07-06T14:59:00Z,82,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M02,2026-07-06T15:18:00Z,83,EVENT,orbit_start,Start of Orbit 83
M02,2026-07-06T15:38:00Z,83,EVENT,payload_active,Scientific Payload turned ON for observation
M02,2026-07-06T15:53:00Z,83,EVENT,payload_idle,Scientific Payload idle: observation complete
M02,2026-07-06T16:21:00Z,83,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M02,2026-07-06T16:28:00Z,83,EVENT,ground_pass,Ground pass contact established; downlink active
M02,2026-07-06T16:38:00Z,83,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M02,2026-07-06T16:57:00Z,84,EVENT,orbit_start,Start of Orbit 84
M02,2026-07-06T17:17:00Z,84,EVENT,payload_active,Scientific Payload turned ON for observation
M02,2026-07-06T17:32:00Z,84,EVENT,payload_idle,Scientific Payload idle: observation complete
M02,2026-07-06T18:00:00Z,84,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M02,2026-07-06T18:07:00Z,84,EVENT,ground_pass,Ground pass contact established; downlink active
M02,2026-07-06T18:17:00Z,84,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M02,2026-07-06T18:36:00Z,85,EVENT,orbit_start,Start of Orbit 85
M02,2026-07-06T18:56:00Z,85,EVENT,payload_active,Scientific Payload turned ON for observation
M02,2026-07-06T19:11:00Z,85,EVENT,payload_idle,Scientific Payload idle: observation complete
M02,2026-07-06T19:39:00Z,85,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M02,2026-07-06T19:46:00Z,85,EVENT,ground_pass,Ground pass contact established; downlink active
M02,2026-07-06T19:56:00Z,85,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M02,2026-07-06T20:15:00Z,86,EVENT,orbit_start,Start of Orbit 86
M02,2026-07-06T20:35:00Z,86,EVENT,payload_active,Scientific Payload turned ON for observation
M02,2026-07-06T20:50:00Z,86,EVENT,payload_idle,Scientific Payload idle: observation complete
M02,2026-07-06T21:18:00Z,86,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M02,2026-07-06T21:25:00Z,86,EVENT,ground_pass,Ground pass contact established; downlink active
M02,2026-07-06T21:35:00Z,86,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M02,2026-07-06T21:54:00Z,87,EVENT,orbit_start,Start of Orbit 87
M02,2026-07-06T22:14:00Z,87,EVENT,payload_active,Scientific Payload turned ON for observation
M02,2026-07-06T22:29:00Z,87,EVENT,payload_idle,Scientific Payload idle: observation complete
M02,2026-07-06T22:57:00Z,87,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M02,2026-07-06T23:04:00Z,87,EVENT,ground_pass,Ground pass contact established; downlink active
M02,2026-07-06T23:14:00Z,87,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M02,2026-07-06T23:33:00Z,88,EVENT,orbit_start,Start of Orbit 88
M02,2026-07-06T23:53:00Z,88,EVENT,payload_active,Scientific Payload turned ON for observation
M02,2026-07-07T00:08:00Z,88,EVENT,payload_idle,Scientific Payload idle: observation complete
M02,2026-07-07T00:36:00Z,88,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M02,2026-07-07T00:43:00Z,88,EVENT,ground_pass,Ground pass contact established; downlink active
M02,2026-07-07T00:53:00Z,88,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M02,2026-07-07T01:12:00Z,89,EVENT,orbit_start,Start of Orbit 89
M02,2026-07-07T01:32:00Z,89,EVENT,payload_active,Scientific Payload turned ON for observation
M02,2026-07-07T01:47:00Z,89,EVENT,payload_idle,Scientific Payload idle: observation complete
M02,2026-07-07T02:15:00Z,89,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M02,2026-07-07T02:22:00Z,89,EVENT,ground_pass,Ground pass contact established; downlink active
M02,2026-07-07T02:32:00Z,89,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M02,2026-07-07T02:51:00Z,90,EVENT,orbit_start,Start of Orbit 90
M02,2026-07-07T03:11:00Z,90,EVENT,payload_active,Scientific Payload turned ON for observation
M02,2026-07-07T03:26:00Z,90,EVENT,payload_idle,Scientific Payload idle: observation complete
M02,2026-07-07T03:54:00Z,90,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M02,2026-07-07T04:01:00Z,90,EVENT,ground_pass,Ground pass contact established; downlink active
M02,2026-07-07T04:11:00Z,90,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M02,2026-07-07T04:30:00Z,91,EVENT,orbit_start,Start of Orbit 91
M02,2026-07-07T04:50:00Z,91,EVENT,payload_active,Scientific Payload turned ON for observation
M02,2026-07-07T05:05:00Z,91,EVENT,payload_idle,Scientific Payload idle: observation complete
M02,2026-07-07T05:33:00Z,91,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M02,2026-07-07T05:40:00Z,91,EVENT,ground_pass,Ground pass contact established; downlink active
M02,2026-07-07T05:50:00Z,91,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M02,2026-07-07T06:09:00Z,92,EVENT,orbit_start,Start of Orbit 92
M02,2026-07-07T06:29:00Z,92,EVENT,payload_active,Scientific Payload turned ON for observation
M02,2026-07-07T06:44:00Z,92,EVENT,payload_idle,Scientific Payload idle: observation complete
M02,2026-07-07T07:12:00Z,92,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M02,2026-07-07T07:19:00Z,92,EVENT,ground_pass,Ground pass contact established; downlink active
M02,2026-07-07T07:29:00Z,92,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M02,2026-07-07T07:48:00Z,93,EVENT,orbit_start,Start of Orbit 93
M02,2026-07-07T08:08:00Z,93,EVENT,payload_active,Scientific Payload turned ON for observation
M02,2026-07-07T08:23:00Z,93,EVENT,payload_idle,Scientific Payload idle: observation complete
M02,2026-07-07T08:51:00Z,93,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M02,2026-07-07T08:58:00Z,93,EVENT,ground_pass,Ground pass contact established; downlink active
M02,2026-07-07T09:08:00Z,93,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M02,2026-07-07T09:27:00Z,94,EVENT,orbit_start,Start of Orbit 94
M02,2026-07-07T09:47:00Z,94,EVENT,payload_active,Scientific Payload turned ON for observation
M02,2026-07-07T10:02:00Z,94,EVENT,payload_idle,Scientific Payload idle: observation complete
M02,2026-07-07T10:30:00Z,94,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M02,2026-07-07T10:37:00Z,94,EVENT,ground_pass,Ground pass contact established; downlink active
M02,2026-07-07T10:47:00Z,94,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M02,2026-07-07T11:06:00Z,95,EVENT,orbit_start,Start of Orbit 95
M02,2026-07-07T11:26:00Z,95,EVENT,payload_active,Scientific Payload turned ON for observation
M02,2026-07-07T11:41:00Z,95,EVENT,payload_idle,Scientific Payload idle: observation complete
M02,2026-07-07T12:09:00Z,95,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M02,2026-07-07T12:16:00Z,95,EVENT,ground_pass,Ground pass contact established; downlink active
M02,2026-07-07T12:26:00Z,95,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M02,2026-07-07T12:45:00Z,96,EVENT,orbit_start,Start of Orbit 96
M02,2026-07-07T13:05:00Z,96,EVENT,payload_active,Scientific Payload turned ON for observation
M02,2026-07-07T13:20:00Z,96,EVENT,payload_idle,Scientific Payload idle: observation complete
M02,2026-07-07T13:48:00Z,96,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M02,2026-07-07T13:55:00Z,96,EVENT,ground_pass,Ground pass contact established; downlink active
M02,2026-07-07T14:05:00Z,96,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M02,2026-07-07T14:24:00Z,97,EVENT,orbit_start,Start of Orbit 97
M02,2026-07-07T14:44:00Z,97,EVENT,payload_active,Scientific Payload turned ON for observation
M02,2026-07-07T14:59:00Z,97,EVENT,payload_idle,Scientific Payload idle: observation complete
M02,2026-07-07T15:27:00Z,97,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M02,2026-07-07T15:34:00Z,97,EVENT,ground_pass,Ground pass contact established; downlink active
M02,2026-07-07T15:44:00Z,97,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M02,2026-07-07T16:03:00Z,98,EVENT,orbit_start,Start of Orbit 98
M02,2026-07-07T16:23:00Z,98,EVENT,payload_active,Scientific Payload turned ON for observation
M02,2026-07-07T16:38:00Z,98,EVENT,payload_idle,Scientific Payload idle: observation complete
M02,2026-07-07T17:06:00Z,98,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M02,2026-07-07T17:13:00Z,98,EVENT,ground_pass,Ground pass contact established; downlink active
M02,2026-07-07T17:23:00Z,98,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M02,2026-07-07T17:42:00Z,99,EVENT,orbit_start,Start of Orbit 99
M02,2026-07-07T18:02:00Z,99,EVENT,payload_active,Scientific Payload turned ON for observation
M02,2026-07-07T18:17:00Z,99,EVENT,payload_idle,Scientific Payload idle: observation complete
M02,2026-07-07T18:45:00Z,99,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M02,2026-07-07T18:52:00Z,99,EVENT,ground_pass,Ground pass contact established; downlink active
M02,2026-07-07T19:02:00Z,99,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M02,2026-07-07T19:21:00Z,100,EVENT,orbit_start,Start of Orbit 100
M02,2026-07-07T19:41:00Z,100,EVENT,payload_active,Scientific Payload turned ON for observation
M02,2026-07-07T19:56:00Z,100,EVENT,payload_idle,Scientific Payload idle: observation complete
M02,2026-07-07T20:24:00Z,100,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M02,2026-07-07T20:31:00Z,100,EVENT,ground_pass,Ground pass contact established; downlink active
M02,2026-07-07T20:41:00Z,100,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M03,2026-07-01T00:00:00Z,1,EVENT,orbit_start,Start of Orbit 1
M03,2026-07-01T00:20:00Z,1,EVENT,payload_active,Scientific Payload turned ON for observation
M03,2026-07-01T00:35:00Z,1,EVENT,payload_idle,Scientific Payload idle: observation complete
M03,2026-07-01T01:03:00Z,1,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M03,2026-07-01T01:10:00Z,1,EVENT,ground_pass,Ground pass contact established; downlink active
M03,2026-07-01T01:20:00Z,1,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M03,2026-07-01T01:39:00Z,2,EVENT,orbit_start,Start of Orbit 2
M03,2026-07-01T01:59:00Z,2,EVENT,payload_active,Scientific Payload turned ON for observation
M03,2026-07-01T02:14:00Z,2,EVENT,payload_idle,Scientific Payload idle: observation complete
M03,2026-07-01T02:42:00Z,2,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M03,2026-07-01T02:49:00Z,2,EVENT,ground_pass,Ground pass contact established; downlink active
M03,2026-07-01T02:59:00Z,2,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M03,2026-07-01T03:18:00Z,3,EVENT,orbit_start,Start of Orbit 3
M03,2026-07-01T03:38:00Z,3,EVENT,payload_active,Scientific Payload turned ON for observation
M03,2026-07-01T03:53:00Z,3,EVENT,payload_idle,Scientific Payload idle: observation complete
M03,2026-07-01T04:21:00Z,3,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M03,2026-07-01T04:28:00Z,3,EVENT,ground_pass,Ground pass contact established; downlink active
M03,2026-07-01T04:38:00Z,3,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M03,2026-07-01T04:57:00Z,4,EVENT,orbit_start,Start of Orbit 4
M03,2026-07-01T05:17:00Z,4,EVENT,payload_active,Scientific Payload turned ON for observation
M03,2026-07-01T05:32:00Z,4,EVENT,payload_idle,Scientific Payload idle: observation complete
M03,2026-07-01T06:00:00Z,4,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M03,2026-07-01T06:07:00Z,4,EVENT,ground_pass,Ground pass contact established; downlink active
M03,2026-07-01T06:17:00Z,4,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M03,2026-07-01T06:36:00Z,5,EVENT,orbit_start,Start of Orbit 5
M03,2026-07-01T06:56:00Z,5,EVENT,payload_active,Scientific Payload turned ON for observation
M03,2026-07-01T07:11:00Z,5,EVENT,payload_idle,Scientific Payload idle: observation complete
M03,2026-07-01T07:39:00Z,5,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M03,2026-07-01T07:46:00Z,5,EVENT,ground_pass,Ground pass contact established; downlink active
M03,2026-07-01T07:56:00Z,5,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M03,2026-07-01T08:15:00Z,6,EVENT,orbit_start,Start of Orbit 6
M03,2026-07-01T08:35:00Z,6,EVENT,payload_active,Scientific Payload turned ON for observation
M03,2026-07-01T08:50:00Z,6,EVENT,payload_idle,Scientific Payload idle: observation complete
M03,2026-07-01T09:18:00Z,6,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M03,2026-07-01T09:25:00Z,6,EVENT,ground_pass,Ground pass contact established; downlink active
M03,2026-07-01T09:35:00Z,6,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M03,2026-07-01T09:54:00Z,7,EVENT,orbit_start,Start of Orbit 7
M03,2026-07-01T10:14:00Z,7,EVENT,payload_active,Scientific Payload turned ON for observation
M03,2026-07-01T10:29:00Z,7,EVENT,payload_idle,Scientific Payload idle: observation complete
M03,2026-07-01T10:57:00Z,7,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M03,2026-07-01T11:04:00Z,7,EVENT,ground_pass,Ground pass contact established; downlink active
M03,2026-07-01T11:14:00Z,7,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M03,2026-07-01T11:33:00Z,8,EVENT,orbit_start,Start of Orbit 8
M03,2026-07-01T11:53:00Z,8,EVENT,payload_active,Scientific Payload turned ON for observation
M03,2026-07-01T12:08:00Z,8,EVENT,payload_idle,Scientific Payload idle: observation complete
